H1_Start,H2_Start,Direction,H1_High,H1_Low,H2_Open,Sweep_Time,Return_Time,Worked
2018-01-21 20:00:00,2018-01-21 21:00:00,Up,7938.546575,7930.716204,7932.166273,2018-01-21 21:06:00,2018-01-21 21:23:00,True
2018-01-21 22:00:00,2018-01-21 23:00:00,Down,7934.196369,7929.266135,7932.456286,2018-01-21 23:15:00,N/A,False
2018-01-21 23:00:00,2018-01-22 00:00:00,Down,7936.806493,7931.006218,7936.516479,2018-01-22 00:00:00,2018-01-22 00:32:00,True
2018-01-22 01:00:00,2018-01-22 02:00:00,Up,7938.546575,7931.006218,7933.036314,2018-01-22 02:01:00,2018-01-22 02:20:00,True
2018-01-22 03:00:00,2018-01-22 04:00:00,Up,7937.38652,7931.296231,7933.036314,2018-01-22 04:13:00,2018-01-22 04:39:00,True
2018-01-22 04:00:00,2018-01-22 05:00:00,Down,7935.936451,7929.846162,7935.646438,2018-01-22 05:01:00,2018-01-22 05:30:00,True
2018-01-22 07:00:00,2018-01-22 08:00:00,Up,7946.376947,7935.646438,7936.806493,2018-01-22 08:13:00,2018-01-22 08:28:00,True
2018-01-22 08:00:00,2018-01-22 09:00:00,Down,7955.657387,7928.10608,7951.597194,2018-01-22 09:09:00,N/A,False
2018-01-22 10:00:00,2018-01-22 11:00:00,Down,7996.83934,7977.118405,7995.099258,2018-01-22 11:01:00,N/A,False
2018-01-22 12:00:00,2018-01-22 13:00:00,Up,8007.859863,7999.15945,8004.379698,2018-01-22 13:11:00,N/A,False
2018-01-22 14:00:00,2018-01-22 15:00:00,Down,8025.840716,7996.549327,8025.550702,2018-01-22 15:00:00,N/A,False
2018-01-22 18:00:00,2018-01-22 19:00:00,Up,8048.461789,8038.891335,8046.141679,2018-01-22 19:15:00,2018-01-22 19:26:00,True
2018-01-22 20:00:00,2018-01-22 21:00:00,Down,8049.041817,8042.3715,8046.141679,2018-01-22 21:10:00,2018-01-22 21:20:00,True
2018-01-22 21:00:00,2018-01-22 22:00:00,Down,8050.491885,8044.401597,8049.621844,2018-01-22 22:18:00,N/A,False
2018-01-22 23:00:00,2018-01-23 00:00:00,Down,8059.192298,8054.262064,8056.002147,2018-01-23 00:15:00,N/A,False
2018-01-23 00:00:00,2018-01-23 01:00:00,Down,8062.092436,8055.712133,8060.642367,2018-01-23 01:09:00,N/A,False
2018-01-23 04:00:00,2018-01-23 05:00:00,Up,8062.38245,8051.941954,8053.972051,2018-01-23 05:04:00,N/A,False
2018-01-23 07:00:00,2018-01-23 08:00:00,Up,8048.751803,8034.831143,8035.41117,2018-01-23 08:00:00,2018-01-23 08:20:00,True
2018-01-23 08:00:00,2018-01-23 09:00:00,Down,8078.62322,8034.251115,8058.902284,2018-01-23 09:13:00,N/A,False
2018-01-23 09:00:00,2018-01-23 10:00:00,Down,8092.253867,8054.262064,8089.353729,2018-01-23 10:01:00,2018-01-23 10:20:00,True
2018-01-23 10:00:00,2018-01-23 11:00:00,Up,8095.734032,8075.143055,8078.043192,2018-01-23 11:00:00,2018-01-23 11:20:00,True
2018-01-23 12:00:00,2018-01-23 13:00:00,Up,8094.86399,8075.143055,8093.993949,2018-01-23 13:18:00,N/A,False
2018-01-23 14:00:00,2018-01-23 15:00:00,Up,8098.634169,8077.753179,8090.513784,2018-01-23 15:02:00,N/A,False
2018-01-23 17:00:00,2018-01-23 18:00:00,Down,8077.173151,8068.182725,8073.983,2018-01-23 18:04:00,N/A,False
2018-01-23 18:00:00,2018-01-23 19:00:00,Down,8084.133481,8072.822945,8080.363302,2018-01-23 19:06:00,2018-01-23 19:28:00,True
2018-01-23 19:00:00,2018-01-23 20:00:00,Up,8084.713509,8079.783275,8080.653316,2018-01-23 20:02:00,N/A,False
2018-01-23 21:00:00,2018-01-23 22:00:00,Down,8079.493261,8073.402972,8079.493261,2018-01-23 22:00:00,2018-01-23 22:25:00,True
2018-01-23 22:00:00,2018-01-23 23:00:00,Down,8082.393399,8077.753179,8080.363302,2018-01-23 23:17:00,N/A,False
2018-01-23 23:00:00,2018-01-24 00:00:00,Up,8083.843468,8080.363302,8081.233344,2018-01-24 00:06:00,2018-01-24 00:20:00,True
2018-01-24 01:00:00,2018-01-24 02:00:00,Down,8090.513784,8085.873564,8087.90366,2018-01-24 02:03:00,N/A,False
2018-01-24 06:00:00,2018-01-24 07:00:00,Down,8097.764128,8088.483688,8090.803798,2018-01-24 07:17:00,N/A,False
